"TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"Florida_St." "ACC" 34 20 14 0.588235294117647 0.8069 0.1 72.7 112.2 99.1 1.1321897073663 51.8 50.9 1.01768172888016 18 18.9 0.952380952380952 32.8 28.3 37.8 36.7 1.0299727520436 52.1 48.9 34.1 36.2 1957 64 1875 0.594 17 1 0 "no_postseason" "no"
"Fordham" "A10" 30 16 14 0.533333333333333 0.5388 -6 67.5 101.8 100.4 1.01394422310757 51.5 51.4 1.00194552529183 20.4 22.4 0.910714285714286 30.4 26.9 33.6 40.5 0.82962962962963 51.2 52.3 34.6 33.4 1903 116 2917 0.522 4 0 0 "no_postseason" "no"
"Fresno_St." "MWC" 33 23 10 0.696969696969697 0.6646 -0.9 69.8 106.3 100.1 1.06193806193806 48.4 48.8 0.991803278688525 15.1 21 0.719047619047619 30 29.7 37.7 46.4 0.8125 47 48.4 34.4 33 1956 53 1583 0.562 6 0 0 "R64" "yes"
"Furman" "SC" 33 17 16 0.515151515151515 0.4094 -10.1 65.9 103 106.3 0.9689557855127 51.5 50.8 1.01377952755906 20.5 19.2 1.06770833333333 32.1 28.8 43.3 38 1.13947368421053 54.2 49.9 31.9 35 1920 99 2505 0.501 6 0 0 "no_postseason" "no"
"Gardner_Webb" "BSth" 30 14 16 0.466666666666667 0.3269 -10.3 70.1 100.1 106.6 0.939024390243902 47.7 51.4 0.928015564202335 18.6 18.8 0.98936170212766 31.6 29.3 34.9 39.7 0.879093198992443 46 51.1 33.5 34.7 2003 18 550 0.464 1 0 0 "no_postseason" "no"
"George_Mason" "A10" 32 11 21 0.34375 0.4507 -11.6 68.6 101.4 103.1 0.983511154219205 45.1 48.4 0.931818181818182 18.6 10.2 1.82352941176471 33.5 22.8 34.4 30 1.14666666666667 45.7 46 29.2 35.3 1979 42 1250 0.54 6 1 0 "no_postseason" "no"
"George_Washington" "A10" 38 28 10 0.736842105263158 0.8454 -0.8 67.2 114.9 99.1 1.15943491422805 50.8 48.7 1.04312114989733 16.5 17.5 0.942857142857143 34.4 27.9 39.1 27 1.44814814814815 48.4 48.2 37.1 33 1913 103 2513 0.539 11 0 0 "no_postseason" "no"
"Georgetown" "BE" 33 15 18 0.454545454545455 0.8118 -4.2 68.9 111.3 98 1.13571428571429 51.2 46.6 1.09871244635193 19.1 16.3 1.17177914110429 28.3 28.4 37.9 49.3 0.768762677484787 51.4 44.1 33.9 34.9 1907 112 2739 0.614 30 5 1 "no_postseason" "no"
"Georgia" "SEC" 34 20 14 0.588235294117647 0.7881 -0.8 67.9 108 96.4 1.12033195020747 48.1 45.5 1.05714285714286 19.2 15.6 1.23076923076923 32.4 29.8 43.5 41.1 1.05839416058394 44.8 42.8 36.8 33.1 1906 115 2748 0.521 12 1 0 "no_postseason" "no"
"Georgia_Southern" "SB" 29 12 17 0.413793103448276 0.3913 -11.4 69.5 103.9 108 0.962037037037037 47.5 51.8 0.916988416988417 16.2 20 0.81 29.7 34.5 37.7 44.5 0.847191011235955 45.6 52.5 33.3 33.8 1972 49 1413 0.512 3 0 0 "no_postseason" "no"
"Georgia_St." "SB" 28 14 14 0.5 0.4947 -8.6 65.4 99.7 99.8 0.998997995991984 48.5 47.9 1.0125260960334 18 21.2 0.849056603773585 24.5 31 37.5 41.3 0.907990314769976 47.1 47 34.8 32.8 1974 47 1361 0.443 5 0 0 "no_postseason" "no"
"Georgia_Tech" "ACC" 36 21 15 0.583333333333333 0.845 0 67.8 113.9 98.2 1.15987780040733 49.8 49.1 1.0142566191446 16.7 14.6 1.14383561643836 37.5 27.2 31.7 31.7 1 48.4 49.5 35.7 32 1920 101 2608 0.526 16 2 0 "no_postseason" "no"
"Gonzaga" "WCC" 35 27 8 0.771428571428571 0.9238 2.1 68.2 117.4 94.5 1.24232804232804 55.2 44.8 1.23214285714286 17.1 15.1 1.13245033112583 32.1 26 34.4 28.1 1.22419928825623 54.3 44.4 37.8 30.3 1944 69 2021 0.653 22 1 0 "S16" "yes"
"Grambling_St." "SWAC" 28 4 24 0.142857142857143 0.0523 -19.7 66.9 85.9 110.5 0.77737556561086 43.8 50.8 0.862204724409449 21.7 20 1.085 24.9 32.5 44.2 41.4 1.06763285024155 45.3 51.5 27.4 33.1 1978 43 1212 0.374 0 0 0 "no_postseason" "no"
"Grand_Canyon" "WAC" 32 25 7 0.78125 0.5683 -1 69.5 103.1 100.7 1.02383316782522 49.8 48.1 1.03534303534304 16.9 19.1 0.884816753926701 32 27.3 41.5 35.1 1.18233618233618 48.3 48.4 35.6 31.7 2000 7 211 0.607 0 0 0 "no_postseason" "no"
"Green_Bay" "Horz" 34 21 13 0.617647058823529 0.5729 -4.5 77.3 106.9 104.2 1.02591170825336 49.8 51.5 0.966990291262136 15.8 21.1 0.748815165876777 30.9 32 42.2 35.8 1.17877094972067 48.5 50 35 36.3 1982 39 1174 0.549 5 0 0 "R64" "yes"
"Hampton" "MEAC" 31 20 11 0.645161290322581 0.2615 -6.3 71.9 98.2 107.5 0.913488372093023 46.7 48.6 0.960905349794239 18.7 16.7 1.11976047904192 34.5 27.2 41.3 35.7 1.15686274509804 47.3 47.5 30.5 33.8 1996 25 755 0.525 6 0 0 "R64" "yes"
"Hartford" "AE" 32 9 23 0.28125 0.1685 -17.7 70.2 99.4 114.2 0.870402802101576 49.1 53.3 0.921200750469043 16.3 18.5 0.881081081081081 18.9 35.8 33.2 41.1 0.807785888077859 45.6 54 35.4 34.7 1923 45 1149 0.419 2 0 0 "no_postseason" "no"
"Harvard" "Ivy" 28 12 16 0.428571428571429 0.5035 -8.9 66.9 99.3 99.1 1.00201816347124 51.8 46.6 1.11158798283262 21.5 16.8 1.2797619047619 29.6 28.4 31.5 33.5 0.940298507462687 48.1 46.4 39.2 31.3 1901 109 2497 0.466 5 0 0 "no_postseason" "no"
"Hawaii" "BW" 32 26 6 0.8125 0.7945 0.8 71.4 106.9 95 1.12526315789474 51.9 44.9 1.15590200445434 18.1 19.8 0.914141414141414 30.4 26.4 45.4 40.2 1.12935323383085 54.1 44.8 32.2 30 1971 50 1453 0.528 5 0 0 "R32" "yes"
"High_Point" "BSth" 29 18 11 0.620689655172414 0.4905 -5.7 66.9 109.2 109.5 0.997260273972603 51.9 52.9 0.98109640831758 15.9 20.6 0.771844660194175 31.9 31.7 35 32.3 1.08359133126935 49.8 53.3 38.2 34.7 2000 21 623 0.478 0 0 0 "no_postseason" "no"
"Hofstra" "CAA" 33 23 10 0.696969696969697 0.6855 -1.6 70.4 110.1 102.9 1.06997084548105 51.4 49.9 1.03006012024048 16.7 16.4 1.01829268292683 31.9 30 39.5 24 1.64583333333333 50.1 48.3 35.6 35.3 1943 55 1579 0.514 4 0 0 "no_postseason" "no"
"Holy_Cross" "Pat" 35 15 20 0.428571428571429 0.2398 -14.5 64.6 96.7 106.9 0.904583723105706 47.9 53.2 0.900375939849624 16.8 19.6 0.857142857142857 23.1 29.6 36.1 33.4 1.08083832335329 47.2 52.8 32.6 35.7 1901 100 2420 0.584 13 2 1 "R64" "yes"
"Houston" "Amer" 32 22 10 0.6875 0.7703 -1.2 67.3 116.2 104.6 1.11089866156788 52.2 47.3 1.10359408033827 15.4 18.4 0.83695652173913 35.8 33.3 34.4 36 0.955555555555555 52.1 48.3 34.8 30.3 1951 70 2052 0.601 21 5 0 "no_postseason" "no"
"Houston_Baptist" "Slnd" 30 13 17 0.433333333333333 0.2027 -10.8 71.1 100.2 112.8 0.888297872340426 50.5 50.9 0.992141453831041 21.1 16.7 1.26347305389222 29.6 31.9 44.9 36.7 1.22343324250681 49.3 49.1 35.5 36.3 1974 26 731 0.416 1 0 0 "no_postseason" "no"
"Howard" "MEAC" 30 10 20 0.333333333333333 0.1289 -16.1 71.5 92.2 108.8 0.847426470588235 43.6 49.2 0.886178861788618 20.3 18.9 1.07407407407407 32.6 35.8 48.5 36.6 1.32513661202186 43.4 48.6 29.5 33.5 1974 47 1331 0.389 2 0 0 "no_postseason" "no"
"Idaho" "BSky" 32 19 13 0.59375 0.3743 -7.6 66.7 98.3 102.8 0.956225680933852 48.7 49.5 0.983838383838384 22.7 18.9 1.2010582010582 34.4 25.3 44.6 41.7 1.06954436450839 46.1 48.1 36.3 34.3 1906 115 2861 0.472 4 0 0 "no_postseason" "no"
"Idaho_St." "BSky" 29 14 15 0.482758620689655 0.2612 -10.9 71 98.4 107.8 0.912801484230056 50.1 51.7 0.969052224371373 18.3 17.4 1.05172413793103 24.7 28.4 38.5 35.4 1.08757062146893 48 52.2 35.7 34 1959 62 1698 0.442 5 0 0 "no_postseason" "no"
"Illinois" "B10" 34 15 19 0.441176470588235 0.5959 -7.2 69 105.5 102 1.0343137254902 50.2 53.6 0.936567164179104 14.9 19 0.784210526315789 21.5 28.1 30.5 26.5 1.15094339622642 47.5 51 36.3 38.6 1906 115 2816 0.638 30 5 0 "no_postseason" "no"
"Illinois_Chicago" "Horz" 28 3 25 0.107142857142857 0.1308 -19.6 72.2 89.7 105.7 0.848628192999054 41.5 49.3 0.841784989858012 21.1 15.7 1.34394904458599 31.9 30.7 43.2 39.6 1.09090909090909 40.3 46.6 30.4 36.4 1982 39 1170 0.479 3 0 0 "no_postseason" "no"
"Illinois_St." "MVC" 31 17 14 0.548387096774194 0.646 -5.5 68.3 103.3 98 1.05408163265306 47.7 48.4 0.985537190082645 18.5 20.5 0.902439024390244 30 28.2 30.9 38.4 0.8046875 46.2 48.7 33.3 31.9 1899 61 1555 0.601 6 0 0 "no_postseason" "no"
"Incarnate_Word" "Slnd" 25 14 11 0.56 0.2274 -6.3 68.3 99.6 110.7 0.899728997289973 49.9 52.9 0.943289224952741 17.8 18.2 0.978021978021978 22.5 28.8 35.5 38.1 0.931758530183727 44.7 52.4 38.9 35.9 2014 7 188 0.452 0 0 0 "no_postseason" "no"
"Indiana" "B10" 35 27 8 0.771428571428571 0.9168 3.2 69.5 121.3 98.4 1.23272357723577 58.7 49.8 1.17871485943775 19.6 18.9 1.03703703703704 37.2 29.2 33.9 30.2 1.12251655629139 56.1 49 41.6 34.3 1901 120 2899 0.636 39 8 5 "S16" "yes"
"Indiana_St." "MVC" 31 14 17 0.451612903225806 0.4422 -8.9 71.2 97.3 99.3 0.979859013091641 44.7 47.2 0.947033898305085 18.6 17.8 1.04494382022472 27.3 25.8 41.5 43.9 0.945330296127563 44.7 46.5 29.9 32.4 1900 98 2181 0.515 4 1 0 "no_postseason" "no"
"Iona" "MAAC" 33 22 11 0.666666666666667 0.6822 -3.6 72.6 109.1 102.1 1.06856023506366 53.8 48.8 1.10245901639344 17.6 19.2 0.916666666666667 29.2 31 32.4 36.3 0.892561983471074 52.5 46 37 35.8 1954 67 1827 0.561 14 0 0 "R64" "yes"
"Iowa" "B10" 33 22 11 0.666666666666667 0.8853 2 69.8 114.4 95.8 1.19415448851775 51.3 48 1.06875 14.8 18.8 0.787234042553192 31.9 31.3 33 25 1.32 48.7 48.7 37.4 31.3 1893 123 2840 0.586 26 3 0 "R32" "yes"
"Iowa_St." "B12" 35 23 12 0.657142857142857 0.9162 3.6 72.3 121.4 98.6 1.23123732251521 57.1 49.8 1.14658634538153 15.7 16.8 0.934523809523809 26.2 30.1 26.1 24.9 1.04819277108434 56.7 49.5 38.7 33.5 1908 113 2709 0.51 20 1 0 "S16" "yes"
"IUPUI" "Sum" 31 12 19 0.387096774193548 0.3794 -11 69.6 97.8 102.1 0.957884427032321 46.9 51.1 0.917808219178082 18.9 18.1 1.04419889502762 27.7 28.1 31.9 38.9 0.820051413881748 45.6 51.3 33.3 33.8 1999 22 669 0.471 1 0 0 "no_postseason" "no"
"Jackson_St." "SWAC" 34 18 16 0.529411764705882 0.3056 -10.7 68.2 94.1 101.1 0.930761622156281 45.7 45.5 1.0043956043956 17.8 20.7 0.859903381642512 32.3 28.4 30.4 48.1 0.632016632016632 45.4 44.6 30.8 31.5 1978 43 1277 0.468 3 0 0 "no_postseason" "no"
"Jacksonville" "ASun" 28 12 16 0.428571428571429 0.2895 -11.7 71.3 100.3 108.4 0.925276752767528 49.7 53.6 0.927238805970149 15.4 17.4 0.885057471264368 27 26.1 31.4 33.5 0.937313432835821 45 52.7 38.9 36.6 1967 54 1546 0.49 5 1 0 "no_postseason" "no"
"Jacksonville_St." "OVC" 29 7 22 0.241379310344828 0.2098 -18 66 96.9 108.7 0.891444342226311 46.6 52 0.896153846153846 16.3 18.6 0.876344086021505 27 34.1 30.9 42.6 0.725352112676056 43.2 53 34.5 33.3 1996 25 726 0.433 1 0 0 "no_postseason" "no"
"James_Madison" "CAA" 31 20 11 0.645161290322581 0.6935 -4.3 67.7 106 98.7 1.07396149949341 51.6 45.5 1.13406593406593 17.2 15.4 1.11688311688312 29.5 27 37 37 1 50.9 47.3 35 28.7 1977 44 1301 0.51 5 0 0 "no_postseason" "no"
"Kansas" "B12" 37 32 5 0.864864864864865 0.9662 11.6 70.1 120.9 90.4 1.33738938053097 55.7 45.1 1.2350332594235 17.8 18.5 0.962162162162162 32.2 27.9 38.6 37.3 1.03485254691689 52.7 43.4 41.3 32.5 1899 122 3145 0.726 48 15 3 "E8" "yes"
"Kansas_St." "B12" 33 17 16 0.515151515151515 0.8431 -1.3 67.6 108.5 93.8 1.15671641791045 47.6 49 0.971428571428571 20.3 20.8 0.975961538461538 37 31 42.5 40.4 1.0519801980198 48.7 50.4 30 31 1906 115 2823 0.589 31 4 0 "no_postseason" "no"
"Kennesaw_St." "ASun" 29 9 20 0.310344827586207 0.3109 -13 69.7 100.7 107.9 0.933271547729379 48.7 53.2 0.915413533834586 18.5 18 1.02777777777778 28.3 34.6 33.5 39 0.858974358974359 47.2 54 35.1 34.5 2010 11 329 0.258 0 0 0 "no_postseason" "no"
"Kent_St." "MAC" 31 18 13 0.580645161290323 0.4623 -7 68.2 105.4 106.8 0.98689138576779 49 51 0.96078431372549 17.5 16.8 1.04166666666667 34.1 28 40 35.1 1.13960113960114 49 49.5 32.8 35.9 1914 101 2416 0.494 6 0 0 "no_postseason" "no"
"Kentucky" "SEC" 36 27 9 0.75 0.9517 5 68.2 123.2 95.1 1.29547844374343 53.5 44.5 1.20224719101124 16.2 18 0.9 37.5 31.9 37.8 40.8 0.926470588235294 52.9 42.7 36.6 32.6 1903 117 3015 0.764 59 17 8 "R32" "yes"
"La_Salle" "A10" 30 8 22 0.266666666666667 0.3358 -12.6 67 99.2 105.3 0.942070275403609 47.7 53.3 0.894934333958724 18.8 19.1 0.984293193717277 24.9 34.3 30.9 34.9 0.885386819484241 45.4 51.1 33.6 38.1 1932 89 2378 0.581 12 2 1 "no_postseason" "no"
"Lafayette" "Pat" 30 6 24 0.2 0.1606 -19.4 70.5 99 114.4 0.865384615384615 50.5 52.9 0.954631379962193 18.2 16.7 1.08982035928144 22.3 32.9 31.6 35.1 0.9002849002849 47.9 52.5 36.5 35.7 1901 110 2615 0.513 4 0 0 "no_postseason" "no"
"Lamar" "Slnd" 26 7 19 0.269230769230769 0.1254 -15.9 72.8 95.3 112.8 0.844858156028369 47.4 52 0.911538461538462 20.5 19.4 1.05670103092784 33.4 31.9 42.6 46.6 0.914163090128755 46.7 51.4 32.6 35.6 1970 51 1468 0.513 6 0 0 "no_postseason" "no"
"Lehigh" "Pat" 31 16 15 0.516129032258065 0.4747 -9.6 68.8 104.1 105 0.991428571428571 52.1 51.1 1.01956947162427 19.3 18.6 1.03763440860215 29.1 29.3 31.7 28.8 1.10069444444444 48.5 48.8 39.3 36.4 1902 119 2534 0.438 5 0 0 "no_postseason" "no"
"Liberty" "BSth" 29 10 19 0.344827586206897 0.194 -14 63.9 97.9 110.8 0.883574007220217 53.1 53 1.00188679245283 21.3 18.1 1.1767955801105 21 29.5 25.5 43.6 0.584862385321101 52 52.1 36.1 36.4 1989 32 971 0.482 4 0 0 "no_postseason" "no"
"Lipscomb" "ASun" 31 10 21 0.32258064516129 0.3032 -16 73.9 101.5 109.1 0.930339138405133 51.5 52.9 0.973534971644613 18.6 17.7 1.05084745762712 26.9 30.2 34.7 35.8 0.96927374301676 50.5 51.1 35.2 37 2004 17 513 0.53 1 0 0 "no_postseason" "no"
"LIU_Brooklyn" "NEC" 31 16 15 0.516129032258065 0.23 -12.5 73 100.2 111.3 0.900269541778976 47.9 50.9 0.941060903732809 18.4 19.7 0.934010152284264 32.2 31.1 41.4 38 1.08947368421053 49.5 48.8 29.7 37 1929 75 2000 0.559 7 0 0 "no_postseason" "no"
"Long_Beach_St." "BW" 33 18 15 0.545454545454545 0.711 -3 70.9 108 99.8 1.08216432865731 49.7 51.1 0.972602739726027 17.4 19.8 0.878787878787879 27.7 30.6 37.6 38.7 0.971576227390181 46.4 50.3 36.7 35 1970 51 1513 0.543 9 0 0 "no_postseason" "no"
"Longwood" "BSth" 30 7 23 0.233333333333333 0.1695 -18.6 70 99.2 113.9 0.870939420544337 50.7 54.1 0.937153419593346 20.5 17.3 1.1849710982659 29.6 28.1 34.3 36.4 0.942307692307692 49.8 51.6 34.9 38.2 2008 11 401 0.329 0 0 0 "no_postseason" "no"
"Louisiana_Lafayette" "SB" 32 17 15 0.53125 0.6003 -7.5 71.3 108.9 105.2 1.0351711026616 48.8 49.9 0.977955911823647 17.5 16.5 1.06060606060606 37.7 26.4 42.2 35.5 1.1887323943662 49.9 47 31.1 37.8 1974 47 1393 0.578 5 0 0 "no_postseason" "no"
"Louisiana_Monroe" "SB" 32 18 14 0.5625 0.6266 -6.3 66.6 106.9 102.2 1.04598825831703 50.6 47.5 1.06526315789474 18.2 17 1.07058823529412 31.5 31.6 32.2 33 0.975757575757576 50 46.6 34.5 32.7 1972 49 1405 0.581 10 0 0 "no_postseason" "no"
"Louisiana_Tech" "CUSA" 31 21 10 0.67741935483871 0.4979 -4.3 72.5 102.7 102.8 0.999027237354086 51.3 49.2 1.04268292682927 16.9 19 0.889473684210526 28.8 29 43 34.1 1.26099706744868 52 49.7 33.3 32 1974 47 1369 0.524 7 0 0 "no_postseason" "no"
"Louisville" "ACC" 31 23 8 0.741935483870968 0.925 4.3 67.2 111.5 89.6 1.24441964285714 51.9 44.7 1.16107382550336 17.1 21.6 0.791666666666667 38.5 29.2 31.8 40.5 0.785185185185185 51.9 42.8 34.7 32.1 1912 106 2787 0.666 43 10 3 "no_postseason" "no"
"Loyola_Chicago" "MVC" 31 14 17 0.451612903225806 0.5024 -9.3 65.7 100.3 100.2 1.00099800399202 48.3 49.6 0.973790322580645 18.9 22.2 0.851351351351351 22.5 30.6 32.5 36.4 0.892857142857143 45.9 48.2 35.3 34.9 1921 99 2500 0.533 6 2 1 "no_postseason" "no"
"Loyola_Marymount" "WCC" 30 13 17 0.433333333333333 0.4174 -9 68.4 103.5 106.6 0.970919324577861 47.5 53.5 0.88785046728972 16.2 20.2 0.801980198019802 28.9 31.7 28.4 42.7 0.665105386416862 45.7 51.6 33.9 37.7 1943 73 2003 0.436 5 0 0 "no_postseason" "no"
"Loyola_MD" "Pat" 30 9 21 0.3 0.2433 -16.2 68 100.7 111.1 0.906390639063906 47.7 52 0.917307692307692 18.9 17 1.11176470588235 31.4 30.6 38.4 40.9 0.938875305623472 48.7 50.2 30.4 37.2 1908 76 1751 0.458 2 0 0 "no_postseason" "no"
"LSU" "SEC" 33 19 14 0.575757575757576 0.7743 -1.8 72.9 111.8 100.5 1.11243781094527 51.1 51.8 0.986486486486487 16.2 18.8 0.861702127659574 29.8 29.9 43 33.4 1.2874251497006 52 51.3 32.7 35 1909 112 2760 0.569 22 4 0 "no_postseason" "no"
"Maine" "AE" 30 8 22 0.266666666666667 0.1081 -17.4 77.8 94.5 113.6 0.831866197183099 49.2 55.5 0.886486486486487 20.8 21 0.990476190476191 27.9 32.3 32 38 0.842105263157895 48.3 55.6 33.9 36.9 1904 76 1754 0.457 2 0 0 "no_postseason" "no"
"Manhattan" "MAAC" 31 13 18 0.419354838709677 0.3108 -12.6 68.8 98.4 105.5 0.932701421800948 50.1 52.2 0.959770114942529 20.5 22.6 0.907079646017699 23.5 32.5 39.8 46.8 0.85042735042735 47.6 52.9 36.1 33.7 1905 114 2623 0.522 8 0 0 "no_postseason" "no"
"Marist" "MAAC" 30 7 23 0.233333333333333 0.1641 -18.8 68.9 100.7 116 0.868103448275862 49.4 53.6 0.921641791044776 17.3 16.9 1.02366863905325 24.3 32 35.9 36.6 0.980874316939891 48.1 51.6 34.2 38.2 1982 39 1135 0.437 2 0 0 "no_postseason" "no"
"Marquette" "BE" 33 20 13 0.606060606060606 0.7601 -1 71.3 108.9 98.5 1.10558375634518 52 48.7 1.06776180698152 20 19 1.05263157894737 28.1 30.7 40.5 28 1.44642857142857 52.4 47.2 33.9 34.3 1917 103 2653 0.619 33 3 1 "no_postseason" "no"
"Marshall" "CUSA" 33 17 16 0.515151515151515 0.564 -8.7 78 109.8 107.3 1.0232991612302 54.2 52.3 1.03632887189293 16.4 17.1 0.95906432748538 26.6 30.9 31.2 35.9 0.86908077994429 57.2 50.7 33.7 37.4 1919 96 2475 0.572 6 0 0 "no_postseason" "no"
"Maryland" "B10" 35 26 9 0.742857142857143 0.8839 4 67.9 114.9 96.3 1.19314641744548 55.2 46.5 1.18709677419355 18.9 16.4 1.15243902439024 29.1 29.9 37 27 1.37037037037037 55.8 45.5 36.2 32.1 1924 97 2611 0.603 28 2 1 "S16" "yes"
"Maryland_Eastern_Shore" "MEAC" 31 9 22 0.290322580645161 0.1604 -15.5 68.3 97.7 112.9 0.865367581930912 49.2 53 0.928301886792453 23 18.8 1.22340425531915 31.4 29.7 37.3 49.5 0.753535353535354 49.5 53 32.4 35.3 1987 34 990 0.399 2 0 0 "no_postseason" "no"
"Massachusetts" "A10" 32 14 18 0.4375 0.5394 -8.7 71.6 102.1 100.7 1.01390268123138 49.1 48.3 1.01656314699793 17.5 17.1 1.0233918128655 25.9 30.4 36.5 40.2 0.907960199004975 48.8 49 33 31.3 1926 61 1745 0.545 9 1 0 "no_postseason" "no"
"McNeese_St." "Slnd" 26 7 19 0.269230769230769 0.1298 -14.1 69.3 97 114.5 0.847161572052402 46.7 52.3 0.892925430210325 17.7 16.1 1.09937888198758 28.1 33 36.2 37.7 0.960212201591512 44.9 50.8 33.2 37.3 1974 47 1339 0.476 2 0 0 "no_postseason" "no"
"Memphis" "Amer" 34 19 15 0.558823529411765 0.7464 -5.6 74.4 105.9 96.4 1.09854771784232 46.1 44.9 1.02672605790646 16.4 18.9 0.867724867724868 32.4 29.6 41.9 38.4 1.09114583333333 45.1 44.6 32.4 30.5 1956 65 1958 0.669 25 3 0 "no_postseason" "no"
"Mercer" "SC" 32 16 16 0.5 0.4198 -10.5 64.3 104.3 107.3 0.972041006523765 49.4 49.3 1.00202839756592 18.9 16.6 1.13855421686747 36.1 27.8 31.7 33.5 0.946268656716418 47.9 45.4 35.2 36.1 1974 47 1369 0.476 3 0 0 "no_postseason" "no"
"Miami_FL" "ACC" 35 27 8 0.771428571428571 0.9203 6.9 67 119.4 96.5 1.23730569948187 54.2 48.3 1.12215320910973 16.5 17.4 0.948275862068966 30.1 29.5 40.7 29.1 1.39862542955326 53.2 46.9 37.5 34.4 1949 57 1624 0.575 10 0 0 "S16" "yes"
"Miami_OH" "MAC" 32 12 20 0.375 0.3055 -13.4 65.3 96.4 103.6 0.930501930501931 45.3 51.2 0.884765625 18.5 20.8 0.889423076923077 27.9 31.2 36.1 38.6 0.935233160621762 44.8 49.2 30.8 35.9 1906 115 2597 0.537 17 0 0 "no_postseason" "no"
"Michigan" "B10" 35 22 13 0.628571428571429 0.82 0.8 66.3 113.4 99.4 1.14084507042254 54.5 51.4 1.06031128404669 14.5 17.9 0.810055865921788 24.8 26.4 27.8 27 1.02962962962963 52.6 51.1 38 34.7 1918 103 2668 0.609 29 8 1 "R64" "yes"
"Michigan_St." "B10" 35 29 6 0.828571428571429 0.9428 7.2 67.6 122.5 96 1.27604166666667 56.3 43.3 1.30023094688222 17.6 14.2 1.23943661971831 37.1 24.3 30 34.1 0.879765395894428 51.4 41.7 43.4 31 1899 121 2823 0.612 33 10 2 "R64" "yes"
"Middle_Tennessee" "CUSA" 33 23 10 0.696969696969697 0.6224 -3.2 68.5 103.9 99.5 1.04422110552764 51.7 49.4 1.04655870445344 17.1 19.4 0.881443298969072 28.7 25.7 34.9 42.4 0.82311320754717 47.8 48 39.2 34.7 1959 62 1752 0.555 9 0 0 "R32" "yes"
"Milwaukee" "Horz" 31 18 13 0.580645161290323 0.6222 -6.7 67.1 111.1 106.4 1.04417293233083 52.8 51.4 1.0272373540856 15.8 15.6 1.01282051282051 27.1 25.6 38.3 29.6 1.29391891891892 51.9 48.7 35.9 38.3 1974 37 1078 0.489 4 0 0 "no_postseason" "no"
"Minnesota" "B10" 31 8 23 0.258064516129032 0.4079 -12.8 69.4 99.6 102.9 0.967930029154519 45.9 51.7 0.887814313346228 16.5 17.8 0.926966292134831 26.5 29.2 37.1 34.2 1.08479532163743 45.6 48.7 31 38.2 1896 125 2880 0.575 14 1 0 "no_postseason" "no"
"Mississippi" "SEC" 32 20 12 0.625 0.7556 -1.4 69.4 111 100.6 1.10337972166998 48.1 49.7 0.967806841046278 17.1 20.1 0.850746268656716 34.6 31.1 41.3 40.7 1.01474201474201 46.5 47.4 33.8 35.5 1909 110 2642 0.501 9 0 0 "no_postseason" "no"
"Mississippi_St." "SEC" 31 14 17 0.451612903225806 0.7448 -6.2 70.2 108.7 99.1 1.09687184661958 51.7 48.9 1.05725971370143 18 18.5 0.972972972972973 29.7 32.9 29.5 36.3 0.81267217630854 52.6 47.5 33.4 34.3 1909 108 2635 0.544 11 1 0 "no_postseason" "no"
"Mississippi_Valley_St." "SWAC" 35 8 27 0.228571428571429 0.0844 -21.6 72.2 90.2 111 0.812612612612613 43 51 0.843137254901961 18.5 19.4 0.95360824742268 27.1 34.6 31.3 35.2 0.889204545454545 42 54.5 30.3 30.3 1980 41 1192 0.399 5 0 0 "no_postseason" "no"
"Missouri" "SEC" 31 10 21 0.32258064516129 0.5088 -9.5 68.9 102.9 102.6 1.00292397660819 47.2 49 0.963265306122449 18 16 1.125 26.8 29.8 39.6 40.8 0.970588235294118 47.6 48 31 33.6 1907 114 2818 0.585 27 0 0 "no_postseason" "no"
"Missouri_St." "MVC" 31 12 19 0.387096774193548 0.3708 -10.6 69.8 100.1 104.8 0.955152671755725 46.1 51.5 0.895145631067961 18.6 17.6 1.05681818181818 28 28.1 39.3 34.1 1.1524926686217 45.3 49.1 32 37.2 1983 38 1178 0.59 6 0 0 "no_postseason" "no"
"Monmouth" "MAAC" 36 28 8 0.777777777777778 0.7016 -0.2 73.6 105.7 98.1 1.07747196738022 49.9 46.1 1.0824295010846 16.5 20.1 0.82089552238806 28.6 30.7 38.4 37.2 1.03225806451613 47.2 45.3 36.6 31.4 1984 37 1090 0.475 4 0 0 "no_postseason" "no"
"Montana" "BSky" 30 18 12 0.6 0.5345 -5.7 66.1 105.5 104.2 1.01247600767754 53.4 49.5 1.07878787878788 18.3 18.7 0.978609625668449 28.4 24.9 36.8 45.3 0.812362030905077 51.8 49.5 37.3 33 1912 105 2650 0.545 12 0 0 "no_postseason" "no"
