"TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"Florida_St." "ACC" 35 26 9 0.742857142857143 0.9014 5.9 72.8 115.4 95.2 1.21218487394958 53.7 47.9 1.12108559498956 16.4 19.5 0.841025641025641 33.8 29.8 38.4 37.3 1.02949061662198 54.4 45.4 34.7 34.9 1957 64 1875 0.594 17 1 0 "R32" "yes"
"Fordham" "A10" 31 13 18 0.419354838709677 0.4547 -11.8 65.8 96.6 98.2 0.983706720977597 48.4 53 0.913207547169811 19.7 25.6 0.76953125 23.4 31 26.7 43.5 0.613793103448276 47.4 52.3 33.2 36.1 1903 116 2917 0.522 4 0 0 "no_postseason" "no"
"Fresno_St." "MWC" 31 20 11 0.645161290322581 0.6844 -3.9 69.8 103.5 96.8 1.06921487603306 50.8 48.5 1.04742268041237 18.8 20.6 0.912621359223301 27.2 27.5 40.5 46.2 0.876623376623377 49.5 47.2 35.6 33.6 1956 53 1583 0.562 6 0 0 "no_postseason" "no"
"Furman" "SC" 33 23 10 0.696969696969697 0.6412 -4.8 67.4 106.2 100.9 1.05252725470763 54.9 49.4 1.11133603238866 19.2 19.5 0.984615384615385 27.2 27.1 32.1 33.7 0.952522255192878 53.3 50.9 38.1 31.6 1920 99 2505 0.501 6 0 0 "no_postseason" "no"
"Gardner_Webb" "BSth" 30 19 11 0.633333333333333 0.4744 -8.2 72.3 101.5 102.4 0.9912109375 52.1 49 1.06326530612245 20.4 20.4 1 30.8 28.6 44.7 40.8 1.09558823529412 50.3 46.8 37.6 35.5 2003 18 550 0.464 1 0 0 "no_postseason" "no"
"George_Mason" "A10" 33 20 13 0.606060606060606 0.5669 -5.2 70 106.1 103.7 1.02314368370299 49.3 48.6 1.01440329218107 18.7 14.2 1.3169014084507 31.6 24.5 39.7 27.7 1.43321299638989 48.5 48.4 34.2 32.7 1979 42 1250 0.54 6 1 0 "no_postseason" "no"
"George_Washington" "A10" 35 20 15 0.571428571428571 0.5886 -5.2 67 107.1 103.8 1.03179190751445 49.5 50.2 0.98605577689243 19.3 16.2 1.19135802469136 32.7 26.4 36.6 26.9 1.36059479553903 45.6 48.9 37.1 35.4 1913 103 2513 0.539 11 0 0 "no_postseason" "no"
"Georgetown" "BE" 32 14 18 0.4375 0.777 -4.6 70.3 107.5 96.4 1.11514522821577 52 47.4 1.09704641350211 20.1 17.3 1.16184971098266 29 30.5 42.6 38.8 1.0979381443299 51.8 46.8 34.9 32.4 1907 112 2739 0.614 30 5 1 "no_postseason" "no"
"Georgia" "SEC" 33 19 14 0.575757575757576 0.7961 0.3 68.5 107.9 95.9 1.12513034410845 48.1 47.2 1.01906779661017 18.6 16.7 1.11377245508982 28.9 28.2 40.7 34.2 1.19005847953216 48.3 45.4 31.8 33.6 1906 115 2748 0.521 12 1 0 "no_postseason" "no"
"Georgia_Southern" "SB" 31 18 13 0.580645161290323 0.4424 -8 69.7 104.4 106.5 0.980281690140845 51.5 51.3 1.00389863547758 17 18.7 0.909090909090909 25.2 33 39.9 34.7 1.14985590778098 49.2 51.4 36.3 34.1 1972 49 1413 0.512 3 0 0 "no_postseason" "no"
"Georgia_St." "SB" 31 20 11 0.645161290322581 0.5883 -5.9 69.6 103 99.8 1.03206412825651 53 49 1.08163265306122 20 19.8 1.01010101010101 29.9 29.1 33.9 40 0.8475 53.3 49.4 35 32.4 1974 47 1361 0.443 5 0 0 "no_postseason" "no"
"Georgia_Tech" "ACC" 36 21 15 0.583333333333333 0.743 -2.1 69.2 99.4 90.6 1.09713024282561 47.4 46 1.0304347826087 19.3 18.8 1.02659574468085 27.7 30.8 35.8 27.4 1.30656934306569 46.9 43.9 32.5 33.1 1920 101 2608 0.526 16 2 0 "no_postseason" "no"
"Gonzaga" "WCC" 39 37 2 0.948717948717949 0.9728 7.7 71.5 117.8 86.3 1.36500579374276 56.6 41.1 1.37712895377129 16.2 17.1 0.947368421052631 30 26.2 39 26.9 1.44981412639405 56.3 40 38.2 29 1944 69 2021 0.653 22 1 0 "Second" "yes"
"Grambling_St." "SWAC" 30 15 15 0.5 0.1175 -13.6 68.5 94.7 112.9 0.838795394154119 46.8 55.5 0.843243243243243 20.2 24.3 0.831275720164609 32 35 38.1 42.2 0.902843601895735 46.6 54.8 31.5 37.8 1978 43 1212 0.374 0 0 0 "no_postseason" "no"
"Grand_Canyon" "WAC" 29 22 7 0.758620689655172 0.5685 -3.2 70.4 100.4 98.1 1.02344546381244 48.4 47.8 1.01255230125523 18.2 20.9 0.870813397129187 29.1 27.9 42.1 31.6 1.33227848101266 47.8 47.3 33 32.5 2000 7 211 0.607 0 0 0 "no_postseason" "no"
"Green_Bay" "Horz" 30 18 12 0.6 0.443 -7.7 75.5 100.8 102.8 0.980544747081712 48.3 50.8 0.950787401574803 18 18.6 0.967741935483871 30.4 28.6 37.7 33.1 1.13897280966767 48.7 48.7 31.6 36.3 1982 39 1174 0.549 5 0 0 "no_postseason" "no"
"Hampton" "MEAC" 29 14 15 0.482758620689655 0.1552 -12.5 69.5 92 106.6 0.863039399624766 46.1 49.6 0.929435483870968 19.6 19.9 0.984924623115578 30.6 29.3 33.4 42.7 0.782201405152225 45 47.5 32.2 35.6 1996 25 755 0.525 6 0 0 "no_postseason" "no"
"Hartford" "AE" 32 9 23 0.28125 0.1165 -18.1 70.3 92.1 109.9 0.83803457688808 47.5 51.9 0.915221579961464 20.4 18.4 1.10869565217391 24.7 34.3 32.6 34.9 0.934097421203439 45 48.7 33.9 38.9 1923 45 1149 0.419 2 0 0 "no_postseason" "no"
"Harvard" "Ivy" 26 18 8 0.692307692307692 0.6165 -5.1 68.1 105.7 101.4 1.04240631163708 52.3 47.4 1.10337552742616 19.8 18.4 1.07608695652174 29.6 29.6 32.3 39.5 0.817721518987342 51.2 47.8 35.9 31.2 1901 109 2497 0.466 5 0 0 "no_postseason" "no"
"Hawaii" "BW" 29 14 15 0.482758620689655 0.311 -11.6 68.6 96.6 103.6 0.932432432432432 48.5 50.8 0.954724409448819 20.3 20.3 1 28 28.9 36.9 38.3 0.963446475195822 48.6 50.9 32.1 33.8 1971 50 1453 0.528 5 0 0 "no_postseason" "no"
"High_Point" "BSth" 28 15 13 0.535714285714286 0.2528 -11.4 67.2 98.2 107.9 0.910101946246525 48.3 52.6 0.918250950570342 19.2 19.6 0.979591836734694 28.1 28 36.4 33.5 1.0865671641791 44.8 51 37.5 36.7 2000 21 623 0.478 0 0 0 "no_postseason" "no"
"Hofstra" "CAA" 31 15 16 0.483870967741935 0.4368 -11.1 69 109.4 111.8 0.978533094812165 51.7 53.1 0.973634651600753 15.2 15.4 0.987012987012987 31.1 29.6 37.7 29.3 1.28668941979522 49.6 52 36.4 36.9 1943 55 1579 0.514 4 0 0 "no_postseason" "no"
"Holy_Cross" "Pat" 32 15 17 0.46875 0.3643 -10.8 61.6 97.4 102.3 0.952101661779081 50.4 53.3 0.945590994371482 17.8 25.7 0.692607003891051 19.4 32.4 34.4 30.4 1.13157894736842 49.3 54.9 34.5 34.3 1901 100 2420 0.584 13 2 1 "no_postseason" "no"
"Houston" "Amer" 32 22 10 0.6875 0.8333 -0.9 66.6 112.8 98.1 1.14984709480122 51.7 47.1 1.09766454352442 14.9 20.7 0.719806763285024 31.8 30.7 28.6 36.8 0.777173913043478 47.7 45.7 39.4 32.9 1951 70 2052 0.601 21 5 0 "no_postseason" "no"
"Houston_Baptist" "Slnd" 27 17 10 0.62962962962963 0.3266 -7.7 71.6 103.9 110.7 0.938572719060524 49.1 53.2 0.922932330827068 19.3 18.5 1.04324324324324 35.7 28.6 37.8 38.7 0.976744186046511 48.6 52.6 33.5 36.2 1974 26 731 0.416 1 0 0 "no_postseason" "no"
"Howard" "MEAC" 32 10 22 0.3125 0.0981 -18 68.7 90 109.1 0.824931255728689 43.4 49.7 0.873239436619718 21.5 18.2 1.18131868131868 32.3 33.3 43.4 35.8 1.2122905027933 43.3 47.2 29 36 1974 47 1331 0.389 2 0 0 "no_postseason" "no"
"Idaho" "BSky" 31 19 12 0.612903225806452 0.3925 -9.3 67.6 101.3 105.3 0.962013295346629 49.9 49 1.01836734693878 18.7 17.7 1.05649717514124 30.3 25.9 39.9 43 0.927906976744186 47 46.6 36.4 34.7 1906 115 2861 0.472 4 0 0 "no_postseason" "no"
"Idaho_St." "BSky" 30 6 24 0.2 0.1391 -20.1 70.3 97.6 114.3 0.853893263342082 50.2 56.5 0.888495575221239 19.3 18.2 1.06043956043956 22 32.4 38.1 34.2 1.1140350877193 48.2 54.3 35.6 39.9 1959 62 1698 0.442 5 0 0 "no_postseason" "no"
"Illinois" "B10" 34 20 14 0.588235294117647 0.7555 -1.5 68.1 105.1 95.3 1.10283315844701 50.6 49.9 1.01402805611222 18.3 18.5 0.989189189189189 28.6 26.3 32.5 30.1 1.0797342192691 48.5 49.6 36.1 33.7 1906 115 2816 0.638 30 5 0 "no_postseason" "no"
"Illinois_Chicago" "Horz" 34 17 17 0.5 0.3324 -13.3 73.2 100.4 106.7 0.94095595126523 50.5 48.1 1.04989604989605 22.3 16.6 1.3433734939759 32.5 31.4 38.4 32.2 1.19254658385093 47.6 45.7 37 36 1982 39 1170 0.479 3 0 0 "no_postseason" "no"
"Illinois_St." "MVC" 34 28 6 0.823529411764706 0.8529 1.8 66.2 107.5 92.2 1.16594360086768 51.4 44 1.16818181818182 18.6 19 0.978947368421053 30.4 28.5 29.9 32.6 0.917177914110429 48.6 41.1 37 32.5 1899 61 1555 0.601 6 0 0 "no_postseason" "no"
"Incarnate_Word" "Slnd" 25 12 13 0.48 0.1993 -13.2 73.1 100.7 113.7 0.885664028144239 51.4 51.5 0.998058252427184 18.6 16.6 1.12048192771084 22.2 32.4 43.6 38.9 1.12082262210797 48.2 51.8 37.8 33.7 2014 7 188 0.452 0 0 0 "no_postseason" "no"
"Indiana" "B10" 34 18 16 0.529411764705882 0.8408 -1.1 69.7 115.4 99.9 1.15515515515516 55.2 48.7 1.13347022587269 21.4 15.7 1.36305732484076 36.4 28 34.1 36.8 0.926630434782609 54.1 47.7 38 33.7 1901 120 2899 0.636 39 8 5 "no_postseason" "no"
"Indiana_St." "MVC" 30 11 19 0.366666666666667 0.4415 -11.8 71.1 98.4 100.5 0.97910447761194 47.8 47.9 0.997912317327766 17.8 17.8 1 22.4 29.3 30.8 42.8 0.719626168224299 45.8 44.2 33.9 37.3 1900 98 2181 0.515 4 1 0 "no_postseason" "no"
"Iona" "MAAC" 35 22 13 0.628571428571429 0.5879 -5.8 71.7 109.3 106 1.0311320754717 53.4 50 1.068 16.5 18 0.916666666666667 27 32.1 31 33.4 0.92814371257485 49.3 47.7 39.7 36.1 1954 67 1827 0.561 14 0 0 "R64" "yes"
"Iowa" "B10" 34 19 15 0.558823529411765 0.779 -1.8 72.8 112.6 101 1.11485148514851 52.5 51 1.02941176470588 18.6 19.1 0.973821989528796 31.8 32.3 34.9 27.5 1.26909090909091 49.9 49.5 37.9 35.8 1893 123 2840 0.586 26 3 0 "no_postseason" "no"
"Iowa_St." "B12" 35 24 11 0.685714285714286 0.9265 6.5 69.6 120 96.2 1.24740124740125 55 49 1.12244897959184 14.1 19.5 0.723076923076923 25.7 31.6 27.6 25.6 1.078125 51.8 47.5 40 34.6 1908 113 2709 0.51 20 1 0 "R32" "yes"
"IUPUI" "Sum" 30 14 16 0.466666666666667 0.4022 -11.3 70.9 105.4 109.1 0.96608615948671 51.6 54.4 0.948529411764706 16.8 19 0.88421052631579 29.6 29.4 33.2 43.3 0.766743648960739 48.5 54.1 37.8 36.6 1999 22 669 0.471 1 0 0 "no_postseason" "no"
"Jackson_St." "SWAC" 29 14 15 0.482758620689655 0.1295 -13.6 65.6 92.2 108.8 0.847426470588235 44.2 49.6 0.891129032258065 18.5 19.8 0.934343434343434 34 28.7 33.7 48.4 0.696280991735537 44 49.6 29.8 33.1 1978 43 1277 0.468 3 0 0 "no_postseason" "no"
"Jacksonville" "ASun" 29 17 12 0.586206896551724 0.2332 -11.8 69.2 100.3 111.2 0.901978417266187 53.8 56.6 0.950530035335689 18.5 20.9 0.885167464114833 26.3 28.5 34.6 36.8 0.940217391304348 50.4 56.5 38.8 37.8 1967 54 1546 0.49 5 1 0 "no_postseason" "no"
"Jacksonville_St." "OVC" 33 20 13 0.606060606060606 0.5054 -8 65 104.4 104.2 1.00191938579655 52.6 49.4 1.06477732793522 20.7 16.6 1.24698795180723 31.2 28.5 33.4 34.4 0.970930232558139 50.8 45.1 37.2 37.8 1996 25 726 0.433 1 0 0 "R64" "yes"
"James_Madison" "CAA" 32 10 22 0.3125 0.3606 -17.1 65.4 98.4 103.4 0.951644100580271 50.2 51.1 0.982387475538161 21.4 17.6 1.21590909090909 29.1 25.5 36.1 38.5 0.937662337662338 50.3 50.6 33.3 34.6 1977 44 1301 0.51 5 0 0 "no_postseason" "no"
"Kansas" "B12" 36 31 5 0.861111111111111 0.9472 11 71.4 121.5 94.5 1.28571428571429 56.1 48.1 1.16632016632017 17.6 18.6 0.946236559139785 34.1 29.7 36 30 1.2 53.6 45.3 40.4 35.6 1899 122 3145 0.726 48 15 3 "E8" "yes"
"Kansas_St." "B12" 35 21 14 0.6 0.8818 1.7 67.2 112.2 94.2 1.19108280254777 52.7 49.6 1.0625 19.1 22.1 0.864253393665158 29.5 32.3 41.1 33.4 1.23053892215569 51.8 45.5 36.2 38.2 1906 115 2823 0.589 31 4 0 "R64" "yes"
"Kennesaw_St." "ASun" 30 14 16 0.466666666666667 0.2848 -13 70.6 100.9 109.3 0.923147301006405 51.3 53.8 0.953531598513011 18.9 17.5 1.08 31.1 28.5 30.6 36.2 0.845303867403315 47.7 52.8 41.2 37.3 2010 11 329 0.258 0 0 0 "no_postseason" "no"
"Kent_St." "MAC" 35 22 13 0.628571428571429 0.5322 -7.2 69.5 104.1 102.9 1.01166180758017 48.2 50.1 0.962075848303393 17.9 19 0.942105263157895 38.1 29.8 32.5 34.3 0.947521865889213 48.5 48.5 31.7 35.3 1914 101 2416 0.494 6 0 0 "R64" "yes"
"Kentucky" "SEC" 38 32 6 0.842105263157895 0.9517 9 73.7 118.3 91.3 1.29572836801752 52.9 47.5 1.11368421052632 15.7 19.2 0.817708333333333 33.5 27.7 40.9 33.5 1.22089552238806 52.9 48.3 35.3 30.6 1903 117 3015 0.764 59 17 8 "E8" "yes"
"La_Salle" "A10" 30 15 15 0.5 0.5548 -7 69.9 109.1 107 1.0196261682243 53.3 54.3 0.98158379373849 18.6 17.7 1.05084745762712 25.7 27.6 38.3 33.1 1.1570996978852 52.4 51.3 36.4 39.4 1932 89 2378 0.581 12 2 1 "no_postseason" "no"
"Lafayette" "Pat" 29 9 20 0.310344827586207 0.134 -15.9 71 95.2 111.9 0.850759606791778 49.1 54.5 0.900917431192661 20.7 18.2 1.13736263736264 20 29.1 29.4 30.4 0.967105263157895 49.2 52.2 32.6 38.4 1901 110 2615 0.513 4 0 0 "no_postseason" "no"
"Lamar" "Slnd" 30 19 11 0.633333333333333 0.3458 -10.7 69.2 102.4 108.2 0.946395563770795 51 51.9 0.982658959537572 19.5 21 0.928571428571429 31.2 29.4 40.3 42.2 0.954976303317535 49.3 53.1 35.8 32.9 1970 51 1468 0.513 6 0 0 "no_postseason" "no"
"Lehigh" "Pat" 31 20 11 0.645161290322581 0.5942 -6.2 71 105.9 102.5 1.03317073170732 55.4 50.2 1.10358565737052 19.8 18.6 1.06451612903226 23.2 24.1 32 28.1 1.13879003558719 53.4 49 39.2 34.8 1902 119 2534 0.438 5 0 0 "no_postseason" "no"
"Liberty" "BSth" 32 21 11 0.65625 0.3669 -8.2 64.2 98.1 102.8 0.954280155642023 52.3 52.2 1.00191570881226 16 22 0.727272727272727 15 24.7 34.2 42.2 0.81042654028436 50.4 52.1 36.1 34.9 1989 32 971 0.482 4 0 0 "no_postseason" "no"
"Lipscomb" "ASun" 30 20 10 0.666666666666667 0.4995 -8.1 75.7 106.3 106.3 1 55 52 1.05769230769231 20.1 20.3 0.990147783251232 28.3 30.9 41.2 44.2 0.932126696832579 55.7 50.9 36 36 2004 17 513 0.53 1 0 0 "no_postseason" "no"
"LIU_Brooklyn" "NEC" 31 20 11 0.645161290322581 0.3027 -8.7 68.3 99.3 106.7 0.930646672914714 48.5 49.5 0.97979797979798 20.9 19.5 1.07179487179487 36.4 28.9 38.8 37.1 1.04582210242588 47 47.6 34.8 35.4 1929 75 2000 0.559 7 0 0 "no_postseason" "no"
"Long_Beach_St." "BW" 32 15 17 0.46875 0.4042 -10.5 71.1 104.3 107.9 0.966635773864689 48.7 53.1 0.91713747645951 19.9 18.6 1.06989247311828 31.6 33 36.2 37.7 0.960212201591512 47 51.3 35.1 37.9 1970 51 1513 0.543 9 0 0 "no_postseason" "no"
"Longwood" "BSth" 28 6 22 0.214285714285714 0.0513 -19.5 71.8 91.2 117.5 0.776170212765957 49.3 55.1 0.894736842105263 21.9 17.4 1.25862068965517 21.5 34.1 29 32.2 0.900621118012422 49.6 52.5 32.5 40 2008 11 401 0.329 0 0 0 "no_postseason" "no"
"Louisiana_Lafayette" "SB" 31 21 10 0.67741935483871 0.5225 -6.4 73.6 109.8 108.9 1.00826446280992 51.5 54.4 0.946691176470588 17.9 20.1 0.890547263681592 36.3 27.8 42.2 37.3 1.1313672922252 51.5 53.8 34.2 37.1 1974 47 1393 0.578 5 0 0 "no_postseason" "no"
"Louisiana_Monroe" "SB" 31 9 22 0.290322580645161 0.2934 -17.9 66.4 97.9 105.7 0.926206244087039 47.7 50.5 0.944554455445545 19.4 16.5 1.17575757575758 29.5 29.4 26 34 0.764705882352941 47 49 32.5 35.5 1972 49 1405 0.581 10 0 0 "no_postseason" "no"
"Louisiana_Tech" "CUSA" 31 23 8 0.741935483870968 0.6767 -4.8 70 106.4 99.8 1.06613226452906 53.4 48 1.1125 17.7 19.4 0.912371134020619 29.2 26.2 34.6 26.9 1.28624535315985 52 45.8 37.1 34.7 1974 47 1369 0.524 7 0 0 "no_postseason" "no"
"Louisville" "ACC" 34 25 9 0.735294117647059 0.9469 6.9 69.4 117.6 91.5 1.28524590163934 51.4 45.7 1.12472647702407 16 19.6 0.816326530612245 36.7 28.5 34 38.8 0.876288659793815 50.5 44.8 35.5 31.6 1912 106 2787 0.666 43 10 3 "R32" "yes"
"Loyola_Chicago" "MVC" 30 18 12 0.6 0.6691 -7.2 67.1 107.3 100.9 1.06342913776016 55.3 51.8 1.06756756756757 17.3 20.9 0.827751196172249 20.6 25.8 30.8 33.5 0.919402985074627 53.5 49.6 38.9 37.3 1921 99 2500 0.533 6 2 1 "no_postseason" "no"
"Loyola_Marymount" "WCC" 29 15 14 0.517241379310345 0.4822 -7.2 68.6 101.6 102.2 0.99412915851272 50.3 52.2 0.96360153256705 19 21.5 0.883720930232558 30 30 30.9 43.3 0.713625866050808 48.9 51.1 35.2 36.1 1943 73 2003 0.436 5 0 0 "no_postseason" "no"
"Loyola_MD" "Pat" 32 16 16 0.5 0.3209 -10.6 67.2 97.1 103.7 0.936354869816779 46.7 52.2 0.89463601532567 22 21.3 1.03286384976526 33 28 39.2 35.9 1.09192200557103 45.3 53.2 33.2 33.4 1908 76 1751 0.458 2 0 0 "no_postseason" "no"
"LSU" "SEC" 31 10 21 0.32258064516129 0.471 -8.8 73.4 108.3 109.4 0.989945155393053 50.2 54.6 0.919413919413919 19.8 16.9 1.17159763313609 31.2 31.3 31.5 36.9 0.853658536585366 50.2 52.9 33.6 38.2 1909 112 2760 0.569 22 4 0 "no_postseason" "no"
"Maine" "AE" 31 7 24 0.225806451612903 0.1021 -18.8 69.6 90.5 109.4 0.827239488117002 45.5 53 0.858490566037736 19.1 16.6 1.15060240963855 26.9 28.8 29.6 33.5 0.883582089552239 44.8 52.2 31.2 36.4 1904 76 1754 0.457 2 0 0 "no_postseason" "no"
"Manhattan" "MAAC" 32 10 22 0.3125 0.2159 -15.7 70.7 95.7 107.1 0.893557422969188 47.4 51.6 0.918604651162791 22.6 20 1.13 30.8 30.1 41 53.4 0.767790262172285 46.3 48.1 32.9 39.2 1905 114 2623 0.522 8 0 0 "no_postseason" "no"
"Marist" "MAAC" 32 8 24 0.25 0.2183 -17.8 68.6 100.8 112.6 0.895204262877442 49.9 52.6 0.948669201520912 18.4 15.7 1.17197452229299 21.6 32.9 37.9 37 1.02432432432432 49.9 50.5 33.3 37.7 1982 39 1135 0.437 2 0 0 "no_postseason" "no"
"Marquette" "BE" 32 19 13 0.59375 0.8881 0.6 71.5 121.8 101.8 1.19646365422397 57.5 52.2 1.10153256704981 17.3 18.3 0.945355191256831 27.1 29.2 31 35.7 0.868347338935574 52.7 50.6 42.9 36.8 1917 103 2653 0.619 33 3 1 "R64" "yes"
"Marshall" "CUSA" 34 20 14 0.588235294117647 0.5247 -7.4 78.9 109.5 108.6 1.00828729281768 53.6 51.5 1.04077669902913 15.9 16.8 0.946428571428571 24.4 32.8 37.1 31 1.19677419354839 51.8 51.3 37.4 34.6 1919 96 2475 0.572 6 0 0 "no_postseason" "no"
"Maryland" "B10" 32 24 8 0.75 0.8448 3.7 68.6 113.4 97.9 1.15832482124617 52.4 47.5 1.10315789473684 19 18 1.05555555555556 30.4 32.3 38.5 32.6 1.18098159509202 51 45.6 36.3 34.2 1924 97 2611 0.603 28 2 1 "R64" "yes"
"Maryland_Eastern_Shore" "MEAC" 32 14 18 0.4375 0.1423 -13.7 69.8 96.4 112.7 0.855368234250222 48.4 52.8 0.916666666666667 18 19.3 0.932642487046632 27.1 33.7 32.5 40.9 0.794621026894866 46.5 52.2 34.4 35.9 1987 34 990 0.399 2 0 0 "no_postseason" "no"
"Massachusetts" "A10" 33 15 18 0.454545454545455 0.501 -10.1 73.6 99.6 99.5 1.00100502512563 49.7 46.9 1.05970149253731 20.3 19.6 1.03571428571429 28.1 30.2 34.6 44.5 0.77752808988764 53.3 44.5 29.7 34.5 1926 61 1745 0.545 9 1 0 "no_postseason" "no"
"McNeese_St." "Slnd" 26 7 19 0.269230769230769 0.1628 -16 71.6 95.6 110.2 0.867513611615245 47.5 50.6 0.938735177865613 19.8 17.9 1.10614525139665 25.4 36.2 34.4 39.1 0.879795396419437 46.2 49.7 33.4 35.1 1974 47 1339 0.476 2 0 0 "no_postseason" "no"
"Memphis" "Amer" 32 19 13 0.59375 0.6442 -3.4 70 105.8 100.5 1.05273631840796 48.9 48.8 1.00204918032787 16.3 19.3 0.844559585492228 31.6 30.6 36.7 33.2 1.10542168674699 51.1 47.7 29.5 33.7 1956 65 1958 0.669 25 3 0 "no_postseason" "no"
"Mercer" "SC" 30 15 15 0.5 0.5569 -9.9 63 108.5 106.4 1.01973684210526 50.4 50 1.008 18 15.7 1.14649681528662 33.9 28.4 32.8 35.3 0.929178470254957 49.6 47.7 34.4 35.3 1974 47 1369 0.476 3 0 0 "no_postseason" "no"
"Miami_FL" "ACC" 33 21 12 0.636363636363636 0.8804 2.9 64.6 110.8 93.1 1.19011815252417 51 47.6 1.07142857142857 19.5 18.3 1.0655737704918 33.4 28.2 34.3 28.7 1.19512195121951 49.8 46.6 35.6 33 1949 57 1624 0.575 10 0 0 "R64" "yes"
"Miami_OH" "MAC" 30 11 19 0.366666666666667 0.2203 -15.6 70 94.3 105.2 0.89638783269962 48.6 51.4 0.945525291828794 20.1 20.7 0.971014492753623 24.9 31.8 37 40 0.925 49.8 50.8 30.9 34.8 1906 115 2597 0.537 17 0 0 "no_postseason" "no"
"Michigan" "B10" 38 26 12 0.684210526315789 0.9366 3.8 64 123.3 97.6 1.26331967213115 57 51.9 1.09826589595376 14.2 19.5 0.728205128205128 24.7 30 30.1 27.2 1.10661764705882 56.3 50 38.5 37.8 1918 103 2668 0.609 29 8 1 "S16" "yes"
"Michigan_St." "B10" 35 20 15 0.571428571428571 0.8661 0.4 68.1 111.6 94.9 1.17597471022129 54 46.7 1.15631691648822 20.5 15.9 1.28930817610063 29.2 27.3 33.5 34.7 0.965417867435158 52.9 44.1 37.3 34.6 1899 121 2823 0.612 33 10 2 "R32" "yes"
"Middle_Tennessee" "CUSA" 35 31 4 0.885714285714286 0.8339 2 65.8 111.2 96.6 1.15113871635611 54.1 47.9 1.1294363256785 15.6 19.8 0.787878787878788 30.1 23.8 30 38.2 0.785340314136126 53.6 47.1 36.9 32.8 1959 62 1752 0.555 9 0 0 "R32" "yes"
"Milwaukee" "Horz" 34 11 23 0.323529411764706 0.2696 -17.8 63.8 98.9 107.8 0.917439703153989 50.8 53.9 0.942486085343228 18.1 17.5 1.03428571428571 24.5 26.8 27.4 32.3 0.848297213622291 49.8 54.2 34.9 35.7 1974 37 1078 0.489 4 0 0 "no_postseason" "no"
"Minnesota" "B10" 34 24 10 0.705882352941177 0.8665 3.7 70.9 109.3 92.9 1.17653390742734 48.7 45.1 1.07982261640798 16.1 17.6 0.914772727272727 29.7 30.2 39.6 29.2 1.35616438356164 47.5 44.5 34.3 30.9 1896 125 2880 0.575 14 1 0 "R64" "yes"
"Mississippi" "SEC" 36 22 14 0.611111111111111 0.7494 -1.3 72.7 110.3 100.3 1.09970089730808 48.8 49.8 0.979919678714859 19.3 18.8 1.02659574468085 33.9 30 42.8 35.6 1.20224719101124 46.8 46.7 34.7 36.3 1909 110 2642 0.501 9 0 0 "no_postseason" "no"
"Mississippi_St." "SEC" 32 16 16 0.5 0.6567 -5.3 70.2 104.1 98.3 1.05900305188199 51.1 48.1 1.06237006237006 19 19.7 0.964467005076142 27.1 30.1 33.9 37.9 0.894459102902375 50.4 48.6 34.7 31.5 1909 108 2635 0.544 11 1 0 "no_postseason" "no"
"Mississippi_Valley_St." "SWAC" 32 7 25 0.21875 0.0684 -18.2 72.4 94.6 118.8 0.796296296296296 46.6 56.4 0.826241134751773 19.7 19.5 1.01025641025641 30.4 33.9 33.5 37.8 0.886243386243386 44.9 56 34.3 38.1 1980 41 1192 0.399 5 0 0 "no_postseason" "no"
"Missouri" "SEC" 32 8 24 0.25 0.5386 -12.5 69.7 101.3 100 1.013 45.2 49.6 0.911290322580645 16.9 19.2 0.880208333333333 28.2 30.2 38.7 42.6 0.908450704225352 45 48.3 30.4 34.4 1907 114 2818 0.585 27 0 0 "no_postseason" "no"
"Missouri_St." "MVC" 32 17 15 0.53125 0.5859 -8.5 67.4 108.5 105.3 1.0303893637227 51 50.4 1.01190476190476 18.4 16.2 1.1358024691358 32.9 24.6 33.8 33 1.02424242424242 48.8 49.2 36.2 35 1983 38 1178 0.59 6 0 0 "no_postseason" "no"
"Monmouth" "MAAC" 34 27 7 0.794117647058823 0.6915 0.5 73.8 106.7 99.5 1.07236180904523 50.8 47 1.08085106382979 16.7 19.5 0.856410256410256 29.7 30 37.3 35.7 1.04481792717087 47.6 45.1 37.3 33.4 1984 37 1090 0.475 4 0 0 "no_postseason" "no"
"Montana" "BSky" 32 16 16 0.5 0.4375 -10.8 68.2 104.9 107.3 0.977632805219012 51.2 52 0.984615384615385 15.6 18.2 0.857142857142857 28 26.8 33 44.4 0.743243243243243 49.9 52.1 35.7 34.5 1912 105 2650 0.545 12 0 0 "no_postseason" "no"
"Montana_St." "BSky" 30 16 14 0.533333333333333 0.3316 -12.2 70.9 101.8 108.2 0.940850277264325 51.2 52.3 0.978967495219885 16.6 18.4 0.902173913043478 27.2 27.7 36.3 50.6 0.717391304347826 47.7 50.1 37.2 37.2 1902 109 2632 0.545 2 0 0 "no_postseason" "no"
